DATE,WILLREITIND
2021-01-05,10546.82
2021-01-06,10618.45
2021-01-07,10584.81
2021-01-08,10670.74
2021-01-11,10523.70
2021-01-12,10577.56
2021-01-13,10763.70
2021-01-14,10840.86
2021-01-15,10978.29
2021-01-18,.
2021-01-19,10911.05
2021-01-20,11130.28
2021-01-21,11059.65
2021-01-22,11085.51
2021-01-25,11137.34
2021-01-26,11245.82
2021-01-27,11054.87
2021-01-28,11122.33
2021-01-29,11010.59
2021-02-01,11227.08
2021-02-02,11257.40
2021-02-03,11241.51
2021-02-04,11307.42
2021-02-05,11353.24
2021-02-08,11417.25
2021-02-09,11477.73
2021-02-10,11560.22
2021-02-11,11595.81
2021-02-12,11582.43
2021-02-15,.
2021-02-16,11481.96
2021-02-17,11468.54
2021-02-18,11417.85
2021-02-19,11454.50
2021-02-22,11555.84
2021-02-23,11690.35
2021-02-24,11764.11
2021-02-25,11548.26
2021-02-26,11368.84
2021-03-01,11424.87
2021-03-02,11355.15
2021-03-03,11321.95
2021-03-04,11218.64
2021-03-05,11368.40
2021-03-08,11521.78
2021-03-09,11565.52
2021-03-10,11676.00
2021-03-11,11744.42
2021-03-12,11972.29
2021-03-15,12126.13
2021-03-16,12050.30
2021-03-17,12033.44
2021-03-18,11959.44
2021-03-19,11751.09
2021-03-22,11826.11
2021-03-23,11825.05
2021-03-24,11776.96
2021-03-25,11885.59
2021-03-26,12107.54
2021-03-29,12027.76
2021-03-30,12051.01
2021-03-31,11917.43
2021-04-01,12156.35
2021-04-02,.
2021-04-05,12156.22
2021-04-06,12218.86
2021-04-07,12236.04
2021-04-08,12192.50
2021-04-09,12197.27
2021-04-12,12256.74
2021-04-13,12356.34
2021-04-14,12252.03
2021-04-15,12470.47
2021-04-16,12485.25
2021-04-19,12539.27
2021-04-20,12660.60
2021-04-21,12743.00
2021-04-22,12654.90
2021-04-23,12692.54
2021-04-26,12742.48
2021-04-27,12756.20
2021-04-28,12713.39
2021-04-29,12810.99
2021-04-30,12874.90
2021-05-03,12822.09
2021-05-04,12765.03
2021-05-05,12523.98
2021-05-06,12664.44
2021-05-07,12814.41
2021-05-10,12830.20
2021-05-11,12669.34
2021-05-12,12365.15
2021-05-13,12550.14
2021-05-14,12687.29
2021-05-17,12687.29
2021-05-18,12724.49
2021-05-19,12673.58
2021-05-20,12799.47
2021-05-21,12790.61
2021-05-24,12935.96
2021-05-25,12935.78
2021-05-26,12980.60
2021-05-27,12936.71
2021-05-28,13048.53
2021-05-31,13048.53
2021-06-01,13301.60
2021-06-02,13474.97
2021-06-03,13443.80
2021-06-04,13428.15
2021-06-07,13607.03
2021-06-08,13734.48
2021-06-09,13758.90
2021-06-10,13888.59
2021-06-11,13845.23
2021-06-14,13904.99
2021-06-15,13726.67
2021-06-16,13621.33
2021-06-17,13602.73
2021-06-18,13384.47
2021-06-21,13681.75
2021-06-22,13608.28
2021-06-23,13598.42
2021-06-24,13537.52
2021-06-25,13640.44
2021-06-28,13551.48
2021-06-29,13522.06
2021-06-30,13448.06
2021-07-01,13507.53
2021-07-02,13561.14
2021-07-05,.
2021-07-06,13683.16
2021-07-07,13704.95
2021-07-08,13682.57
2021-07-09,13934.01
2021-07-12,14079.08
2021-07-13,13866.83
2021-07-14,13999.10
2021-07-15,14028.92
2021-07-16,14034.65
2021-07-19,13738.46
2021-07-20,14085.52
2021-07-21,14079.43
2021-07-22,13970.82
2021-07-23,14086.11
2021-07-26,14086.97
2021-07-27,14172.08
2021-07-28,14117.18
2021-07-29,14095.60
2021-07-30,14134.44
2021-08-02,14095.35
2021-08-03,14116.11
2021-08-04,14012.30
2021-08-05,14208.01
2021-08-06,14182.12
2021-08-09,14109.43
2021-08-10,13959.62
2021-08-11,14030.39
2021-08-12,14051.33
2021-08-13,14140.96
2021-08-16,14145.32
2021-08-17,14122.18
2021-08-18,13992.60
2021-08-19,14053.55
2021-08-20,14119.93
2021-08-23,14083.76
2021-08-24,14030.26
2021-08-25,14026.53
2021-08-26,14043.41
2021-08-27,14184.61
2021-08-30,14322.87
2021-08-31,14404.07
2021-09-01,14636.14
2021-09-02,14707.74
2021-09-03,14695.22
2021-09-06,.
2021-09-07,14527.88
2021-09-08,14617.34
2021-09-09,14307.17
2021-09-10,14123.25
2021-09-13,14222.10
2021-09-14,14178.85
2021-09-15,14224.23
2021-09-16,14245.63
2021-09-17,14092.35
2021-09-20,14036.00
2021-09-21,14040.30
2021-09-22,14174.87
2021-09-23,14149.20
2021-09-24,14000.78
2021-09-27,13814.14
2021-09-28,13791.66
2021-09-29,13898.92
2021-09-30,13668.11
2021-10-01,13864.70
2021-10-04,13892.77
2021-10-05,13759.13
2021-10-06,13906.52
2021-10-07,13958.26
2021-10-08,13847.87
2021-10-11,13885.99
2021-10-12,14084.89
2021-10-13,14220.07
2021-10-14,14400.64
2021-10-15,14405.93
2021-10-18,14475.82
2021-10-19,14428.53
2021-10-20,14671.09
2021-10-21,14663.84
2021-10-22,14701.91
2021-10-25,14731.98
2021-10-26,14767.48
2021-10-27,14663.79
2021-10-28,14898.74
2021-10-29,14755.10
2021-11-01,14834.71
2021-11-02,14955.18
2021-11-03,15070.19
2021-11-04,14884.77
2021-11-05,14983.30
2021-11-08,14960.44
2021-11-09,15001.96
2021-11-10,14986.65
2021-11-11,15017.00
2021-11-12,15019.03
2021-11-15,15193.10
2021-11-16,15081.44
2021-11-17,15173.12
2021-11-18,15210.42
2021-11-19,15086.81
2021-11-22,15026.97
2021-11-23,15154.08
2021-11-24,15335.61
2021-11-25,.
2021-11-26,14850.04
2021-11-29,15007.65
2021-11-30,14712.84
2021-12-01,14492.60
2021-12-02,14901.73
2021-12-03,14835.61
2021-12-06,15098.90
2021-12-07,15275.94
2021-12-08,15412.17
2021-12-09,15198.25
2021-12-10,15219.25
2021-12-13,15363.03
2021-12-14,15178.22
2021-12-15,15424.85
2021-12-16,15382.80
2021-12-17,15349.65
2021-12-20,15229.58
2021-12-21,15407.17
2021-12-22,15553.80
2021-12-23,15516.11
2021-12-24,.
2021-12-27,15763.22
2021-12-28,15813.88
2021-12-29,15931.02
2021-12-30,15979.88
2021-12-31,16010.98
2022-01-03,15913.27
2022-01-04,15947.11
2022-01-05,15618.34
2022-01-06,15626.80
2022-01-07,15480.59
2022-01-10,15416.73
2022-01-11,15441.18
2022-01-12,15471.20
2022-01-13,15493.33
2022-01-14,15372.52
2022-01-17,.
2022-01-18,15254.05
2022-01-19,15043.78
2022-01-20,14859.32
2022-01-21,14821.60
2022-01-24,14766.85
2022-01-25,14727.85
2022-01-26,14538.24
2022-01-27,14306.80
2022-01-28,14741.05
2022-01-31,14901.08
2022-02-01,14805.01
2022-02-02,15040.00
2022-02-03,14874.80
2022-02-04,14713.60
2022-02-07,14674.41
2022-02-08,14571.83
2022-02-09,14935.65
2022-02-10,14564.92
2022-02-11,14460.01
2022-02-14,14330.01
2022-02-15,14438.68
2022-02-16,14523.16
2022-02-17,14423.86
2022-02-18,14337.90
2022-02-21,.
2022-02-22,14278.48
2022-02-23,14079.34
2022-02-24,14276.67
2022-02-25,14662.73
2022-02-28,14403.51
2022-03-01,14298.83
2022-03-02,14579.69
2022-03-03,14722.96
2022-03-04,14850.84
2022-03-07,14594.33
2022-03-08,14538.65
2022-03-09,14759.02
2022-03-10,14794.83
2022-03-11,14643.08
2022-03-14,14530.45
2022-03-15,14640.13
2022-03-16,14793.05
2022-03-17,14982.59
2022-03-18,15043.63
2022-03-21,14959.36
2022-03-22,14991.86
2022-03-23,14832.31
2022-03-24,14925.90
2022-03-25,15108.57
2022-03-28,15275.10
2022-03-29,15748.75
2022-03-30,15627.62
2022-03-31,15390.61
2022-04-01,15709.96
2022-04-04,15569.45
2022-04-05,15467.75
2022-04-06,15671.46
2022-04-07,15529.14
2022-04-08,15546.33
2022-04-11,15351.66
2022-04-12,15370.64
2022-04-13,15490.50
2022-04-14,15406.86
2022-04-15,.
2022-04-18,15349.70
2022-04-19,15717.09
2022-04-20,15961.76
2022-04-21,15859.18
2022-04-22,15577.35
2022-04-25,15552.16
2022-04-26,15342.73
2022-04-27,15212.99
2022-04-28,15500.98
2022-04-29,14691.87
2022-05-02,14316.44
2022-05-03,14451.69
2022-05-04,14578.03
2022-05-05,14185.12
2022-05-06,13981.07
2022-05-09,13334.94
2022-05-10,13110.37
2022-05-11,13082.61
2022-05-12,13159.78
2022-05-13,13476.64
2022-05-16,13385.37
2022-05-17,13550.72
2022-05-18,13094.72
2022-05-19,12984.15
2022-05-20,13029.38
2022-05-23,13164.00
2022-05-24,13246.82
2022-05-25,13348.67
2022-05-26,13411.82
2022-05-27,13764.73
2022-05-30,.
2022-05-31,13622.65
2022-06-01,13531.86
2022-06-02,13692.33
2022-06-03,13490.36
2022-06-06,13386.13
2022-06-07,13613.95
2022-06-08,13227.86
2022-06-09,12908.57
2022-06-10,12671.11
2022-06-13,12028.65
2022-06-14,12002.01
2022-06-15,12300.15
2022-06-16,12021.63
2022-06-17,12088.86
2022-06-20,.
2022-06-21,12179.58
2022-06-22,12311.31
2022-06-23,12542.00
2022-06-24,12820.86
2022-06-27,12805.39
2022-06-28,12699.86
2022-06-29,12594.78
2022-06-30,12546.53
2022-07-01,12755.39
2022-07-04,.
2022-07-05,12717.58
2022-07-06,12690.19
2022-07-07,12713.46
2022-07-08,12619.97
2022-07-11,12573.70
2022-07-12,12520.50
2022-07-13,12452.81
2022-07-14,12302.62
2022-07-15,12523.90
2022-07-18,12471.30
2022-07-19,12806.78
2022-07-20,12811.87
2022-07-21,12891.80
2022-07-22,12968.84
2022-07-25,13020.92
2022-07-26,13018.35
2022-07-27,13123.05
2022-07-28,13575.77
2022-07-29,13642.43
2022-08-01,13499.74
2022-08-02,13300.53
2022-08-03,13339.41
2022-08-04,13332.80
2022-08-05,13354.69
2022-08-08,13474.63
2022-08-09,13587.23
2022-08-10,13815.29
2022-08-11,13805.76
2022-08-12,14056.36
2022-08-15,14083.82
2022-08-16,14082.69
2022-08-17,14037.41
2022-08-18,13914.34
2022-08-19,13752.94
2022-08-22,13457.39
2022-08-23,13265.99
2022-08-24,13364.66
2022-08-25,13567.82
2022-08-26,13228.34
2022-08-29,13082.83
2022-08-30,12918.34
2022-08-31,12837.20
2022-09-01,12854.11
2022-09-02,12697.22
2022-09-05,.
2022-09-06,12849.03
2022-09-07,13100.45
2022-09-08,13140.14
2022-09-09,13279.71
2022-09-12,13388.26
2022-09-13,12908.71
2022-09-14,12738.23
2022-09-15,12470.62
2022-09-16,12457.77
2022-09-19,12393.03
2022-09-20,12123.11
2022-09-21,11920.74
2022-09-22,11790.54
2022-09-23,11663.29
2022-09-26,11315.98
2022-09-27,11146.37
2022-09-28,11411.48
2022-09-29,11118.77
2022-09-30,11262.87
2022-10-03,11458.78
2022-10-04,11653.15
2022-10-05,11425.15
2022-10-06,11134.23
2022-10-07,10860.57
2022-10-10,10764.22
2022-10-11,10915.80
2022-10-12,10818.15
2022-10-13,11030.13
2022-10-14,10769.92
2022-10-17,11192.87
2022-10-18,11300.06
2022-10-19,11013.95
2022-10-20,11009.73
2022-10-21,11118.16
2022-10-24,11119.94
2022-10-25,11569.28
2022-10-26,11525.18
2022-10-27,11517.38
2022-10-28,11776.95
2022-10-31,11735.40
2022-11-01,11690.49
2022-11-02,11359.25
2022-11-03,11358.35
2022-11-04,11526.35
2022-11-07,11498.95
2022-11-08,11555.04
2022-11-09,11436.49
2022-11-10,12283.94
2022-11-11,12223.78
2022-11-14,11928.43
2022-11-15,12056.79
2022-11-16,11922.03
2022-11-17,11857.27
2022-11-18,12048.42
2022-11-21,12080.70
2022-11-22,12174.84
2022-11-23,12161.94
2022-11-24,.
2022-11-25,12252.45
2022-11-28,11897.71
2022-11-29,12133.44
2022-11-30,12420.59
2022-12-01,12366.61
2022-12-02,12339.42
2022-12-05,12091.91
2022-12-06,11992.41
2022-12-07,12018.85
2022-12-08,12127.92
2022-12-09,12082.38
2022-12-12,12174.16
2022-12-13,12367.15
2022-12-14,12315.04
2022-12-15,12133.76
2022-12-16,11781.25
2022-12-19,11648.38
2022-12-20,11603.50
2022-12-21,11705.53
2022-12-22,11657.55
2022-12-23,11755.57
2022-12-26,.
2022-12-27,11758.22
2022-12-28,11540.81
2022-12-29,11800.91
2022-12-30,11726.52
2023-01-02,.
2023-01-03,11708.61
2023-01-04,11977.28
2023-01-05,11625.13
2023-01-06,11945.76
2023-01-09,11911.99
2023-01-10,11917.85
2023-01-11,12379.18
2023-01-12,12544.66
2023-01-13,12444.83
2023-01-16,.
2023-01-17,12499.26
2023-01-18,12362.55
2023-01-19,12299.40
2023-01-20,12463.34
2023-01-23,12594.22
2023-01-24,12662.02
2023-01-25,12636.68
2023-01-26,12755.98
2023-01-27,12952.25
2023-01-30,12766.54
2023-01-31,13047.64
2023-02-01,13114.86
2023-02-02,13467.14
2023-02-03,13213.57
2023-02-06,13133.54
2023-02-07,13095.26
2023-02-08,13068.85
2023-02-09,12921.27
2023-02-10,12960.47
2023-02-13,13090.82
2023-02-14,12999.66
2023-02-15,13017.28
2023-02-16,12905.75
2023-02-17,12847.58
2023-02-20,.
2023-02-21,12633.17
2023-02-22,12540.36
2023-02-23,12635.34
2023-02-24,12449.26
2023-02-27,12461.26
2023-02-28,12424.52
2023-03-01,12234.11
2023-03-02,12409.59
2023-03-03,12605.46
2023-03-06,12601.90
2023-03-07,12302.19
2023-03-08,12432.69
2023-03-09,12137.81
2023-03-10,11658.26
2023-03-13,11812.14
2023-03-14,11926.96
2023-03-15,11897.63
2023-03-16,11840.22
2023-03-17,11545.89
2023-03-20,11698.13
2023-03-21,11650.05
2023-03-22,11196.22
2023-03-23,11129.37
2023-03-24,11394.96
2023-03-27,11423.57
2023-03-28,11394.51
2023-03-29,11667.19
2023-03-30,11822.64
2023-03-31,12107.50
2023-04-03,12018.92
2023-04-04,11993.97
2023-04-05,11916.75
2023-04-06,12005.34
2023-04-07,.
2023-04-10,12050.95
2023-04-11,12090.71
2023-04-12,12009.19
2023-04-13,11933.11
2023-04-14,11748.77
2023-04-17,12036.91
2023-04-18,12017.66
2023-04-19,12098.01
2023-04-20,11980.71
2023-04-21,12022.86
2023-04-24,11985.02
2023-04-25,11877.61
2023-04-26,11783.75
2023-04-27,12029.25
2023-04-28,12209.46
2023-05-01,12119.03
2023-05-02,11946.65
2023-05-03,11932.68
2023-05-04,12054.26
2023-05-05,12271.47
2023-05-08,12221.98
2023-05-09,12143.79
2023-05-10,12264.60
2023-05-11,12138.63
2023-05-12,12110.81
2023-05-15,12128.01
2023-05-16,11795.67
2023-05-17,11927.26
2023-05-18,11850.66
2023-05-19,11831.55
2023-05-22,11900.14
2023-05-23,11811.53
2023-05-24,11553.85
2023-05-25,11575.35
2023-05-26,11753.41
2023-05-29,.
2023-05-30,11810.64
2023-05-31,11864.11
2023-06-01,11855.06
2023-06-02,12146.69
2023-06-05,12069.30
2023-06-06,12187.95
2023-06-07,12428.28
2023-06-08,12337.87
2023-06-09,12274.85
2023-06-12,12256.04
2023-06-13,12324.10
2023-06-14,12368.71
2023-06-15,12403.96
2023-06-16,12433.05
2023-06-19,.
2023-06-20,12287.53
2023-06-21,12232.83
2023-06-22,12025.13
2023-06-23,11835.46
2023-06-26,12158.91
2023-06-27,12325.97
2023-06-28,12273.17
2023-06-29,12422.12
2023-06-30,12507.95
2023-07-03,12649.05
2023-07-04,.
2023-07-05,12647.65
2023-07-06,12591.11
2023-07-07,12538.96
2023-07-10,12602.34
2023-07-11,12788.69
2023-07-12,12840.96
2023-07-13,12954.11
2023-07-14,12954.30
2023-07-17,12914.52
2023-07-18,12770.99
2023-07-19,12907.94
2023-07-20,12941.50
2023-07-21,13017.75
2023-07-24,13102.79
2023-07-25,12996.55
2023-07-26,13071.67
2023-07-27,12765.86
2023-07-28,12795.33
2023-07-31,12890.44
2023-08-01,12833.81
2023-08-02,12794.27
2023-08-03,12681.81
2023-08-04,12532.27
2023-08-07,12747.76
2023-08-08,12636.33
2023-08-09,12626.32
2023-08-10,12574.71
2023-08-11,12613.65
2023-08-14,12517.92
2023-08-15,12370.78
2023-08-16,12283.83
2023-08-17,12178.23
2023-08-18,12212.25
2023-08-21,12096.32
2023-08-22,12136.74
2023-08-23,12330.85
2023-08-24,12286.41
2023-08-25,12311.31
2023-08-28,12418.81
2023-08-29,12572.83
2023-08-30,12624.97
2023-08-31,12524.35
2023-09-01,12526.93
2023-09-04,.
2023-09-05,12365.11
2023-09-06,12362.07
2023-09-07,12436.44
2023-09-08,12381.01
2023-09-11,12395.15
2023-09-12,12416.74
2023-09-13,12296.22
2023-09-14,12548.98
2023-09-15,12529.98
2023-09-18,12395.66
2023-09-19,12334.84
2023-09-20,12365.30
2023-09-21,11940.99
2023-09-22,11861.77
2023-09-25,11850.97
2023-09-26,11631.86
2023-09-27,11568.47
2023-09-28,11684.18
2023-09-29,11706.75
2023-10-02,11491.38
2023-10-03,11268.92
2023-10-04,11425.70
2023-10-05,11486.41
2023-10-06,11497.19
2023-10-09,11636.79
2023-10-10,11703.80
2023-10-11,11909.50
2023-10-12,11738.34
2023-10-13,11694.04
2023-10-16,11828.11
2023-10-17,11826.75
2023-10-18,11585.02
2023-10-19,11314.97
2023-10-20,11228.37
2023-10-23,11104.33
2023-10-24,11216.02
2023-10-25,10949.58
2023-10-26,11101.19
2023-10-27,10903.90
2023-10-30,11000.26
2023-10-31,11174.65
2023-11-01,11252.44
2023-11-02,11597.64
2023-11-03,11822.81
2023-11-06,11662.04
2023-11-07,11536.35
2023-11-08,11626.57
2023-11-09,11429.33
2023-11-10,11557.28
2023-11-13,11438.20
2023-11-14,12063.13
2023-11-15,12068.10
2023-11-16,12009.22
2023-11-17,12003.17
2023-11-20,12094.77
2023-11-21,12025.88
2023-11-22,12076.82
2023-11-23,.
2023-11-24,12114.16
2023-11-27,12132.13
2023-11-28,12189.03
2023-11-29,12242.98
2023-11-30,12355.24
2023-12-01,12690.00
2023-12-04,12808.75
2023-12-05,12712.16
2023-12-06,12663.98
2023-12-07,12711.24
2023-12-08,12742.40
2023-12-11,12794.37
2023-12-12,12797.64
2023-12-13,13304.47
2023-12-14,13743.13
2023-12-15,13550.14
2023-12-18,13491.92
2023-12-19,13578.70
2023-12-20,13374.20
2023-12-21,13483.70
2023-12-22,13526.58
2023-12-25,.
2023-12-26,13644.16
2023-12-27,13697.77
2023-12-28,13797.38
